Date,Name,Year,Letterboxd URI,Rating
2018-05-30,Dallas Buyers Club,2013,https://boxd.it/4O8G,2.5
2018-05-31,Frost/Nixon,2008,https://boxd.it/1TI4,3.5
2018-06-02,Amarcord,1973,https://boxd.it/20NA,3.5
2018-06-03,Don't Look Now,1973,https://boxd.it/29fC,2.5
2018-06-03,The Witches,1990,https://boxd.it/1WVg,2
2018-06-04,Rise of the Guardians,2012,https://boxd.it/2PXw,2.5
2018-06-04,It! The Terror from Beyond Space,1958,https://boxd.it/1soc,2.5
2018-06-04,Peter Pan,1953,https://boxd.it/1VCC,3
2018-06-05,Manhattan Murder Mystery,1993,https://boxd.it/1Wg8,3
2018-06-06,Iron Man,2008,https://boxd.it/28dA,3.5
2018-06-06,Armageddon,1998,https://boxd.it/2b9Q,2
2018-06-06,Jurassic Park,1993,https://boxd.it/2aA2,4
2018-06-06,Akeelah and the Bee,2006,https://boxd.it/1PuC,3
2018-06-07,The Parent Trap,1998,https://boxd.it/1XJq,2.5
2018-06-07,The Help,2011,https://boxd.it/EDm,3.5
2018-06-07,Won't You Be My Neighbor?,2018,https://boxd.it/hDPU,4
2018-06-09,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,4.5
2018-06-10,"As Above, So Below",2014,https://boxd.it/7yui,2.5
2018-06-10,I Am Legend,2007,https://boxd.it/21DG,3
2018-06-10,Warm Bodies,2013,https://boxd.it/2TFm,3
2018-06-10,Interview with the Vampire,1994,https://boxd.it/29XO,3
2018-06-10,Tangled,2010,https://boxd.it/15gO,3
2018-06-10,The Fifth Element,1997,https://boxd.it/71k,3
2018-06-10,Hitchcock,2012,https://boxd.it/3LDa,3
2018-06-11,Interstellar,2014,https://boxd.it/4VZ8,4.5
2018-06-11,The Dark Knight Rises,2012,https://boxd.it/H3m,3.5
2018-06-14,Beetlejuice,1988,https://boxd.it/24QI,4
2018-06-14,Pete's Dragon,1977,https://boxd.it/1UBy,2.5
2018-06-14,Memento,2000,https://boxd.it/2bcK,4
2018-06-16,Red's Dream,1987,https://boxd.it/1P7o,4
2018-06-16,The Zookeeper's Wife,2017,https://boxd.it/91Kc,3
2018-06-19,You Were Never Really Here,2017,https://boxd.it/dWOS,4
2018-06-19,House of Wax,2005,https://boxd.it/1XaU,2
2018-06-21,Devil,2010,https://boxd.it/SX6,2.5
2018-06-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,https://boxd.it/28G8,2
2018-06-22,Mr. Nobody,2009,https://boxd.it/1k44,4.5
2018-06-22,It Follows,2014,https://boxd.it/87wo,4
2018-06-23,Ghostbusters,1984,https://boxd.it/g2w,3.5
2018-06-25,The Philadelphia Story,1940,https://boxd.it/29a8,4
2018-06-26,The Reader,2008,https://boxd.it/20Dq,3.5
2018-06-27,American Animals,2018,https://boxd.it/hE4K,3
2018-06-27,Sansho the Bailiff,1954,https://boxd.it/1Dkq,5
2018-06-27,The Butterfly,2002,https://boxd.it/OUM,2
2018-06-28,Drunken Angel,1948,https://boxd.it/1uYQ,3.5
2018-06-28,The Matrix Reloaded,2003,https://boxd.it/2a1c,3
2018-06-28,The Matrix Revolutions,2003,https://boxd.it/2a12,3
2018-06-28,The Life of Oharu,1952,https://boxd.it/UFy,5
2018-06-28,Pina,2011,https://boxd.it/n5W,3.5
2018-06-29,Onibaba,1964,https://boxd.it/252a,3.5
2018-06-29,Back to the Future,1985,https://boxd.it/2b8e,4.5
2018-06-30,Life of Pi,2012,https://boxd.it/37pC,4
2018-06-30,Seeking a Friend for the End of the World,2012,https://boxd.it/376g,3
2018-07-01,The Seventh Seal,1957,https://boxd.it/2ahO,3.5
2018-07-01,Sicario: Day of the Soldado,2018,https://boxd.it/e4fG,2.5
2018-07-02,Catch Me If You Can,2002,https://boxd.it/29VS,3
2018-07-02,Spaceballs,1987,https://boxd.it/29cy,2.5
2018-07-02,Grease,1978,https://boxd.it/29YW,2.5
2018-07-03,The Hidden Fortress,1958,https://boxd.it/295M,4.5
2018-07-03,Sicario,2015,https://boxd.it/8i7u,3.5
2018-07-03,Rashomon,1950,https://boxd.it/2a9K,5
2018-07-04,"Yours, Mine & Ours",2005,https://boxd.it/1Q2E,1
2018-07-04,The Smurfs,2011,https://boxd.it/Zcm,1
2018-07-04,Moon,2009,https://boxd.it/1IGQ,4
2018-07-04,Mifune: The Last Samurai,2015,https://boxd.it/eATe,2.5
2018-07-05,The Boy in the Striped Pyjamas,2008,https://boxd.it/1NOK,3.5
2018-07-06,The Discreet Charm of the Bourgeoisie,1972,https://boxd.it/2440,4
2018-07-06,The Exterminating Angel,1962,https://boxd.it/1nRS,4
2018-07-06,Pi,1998,https://boxd.it/2ajq,4
2018-07-07,The Future,2011,https://boxd.it/tJS,2.5
2018-07-07,Super 8,2011,https://boxd.it/dVI,4
2018-07-07,"New York, New York",1977,https://boxd.it/1Rw6,3.5
2018-07-07,Late Spring,1949,https://boxd.it/1DkK,4.5
2018-07-08,Grey Gardens,1975,https://boxd.it/1INM,4.5
2018-07-09,"Ah, L'Amour",1995,https://boxd.it/1h12,2.5
2018-07-09,The Birds,1963,https://boxd.it/2a6m,3.5
2018-07-09,The 39 Steps,1935,https://boxd.it/2aKc,4
2018-07-09,The Lady Vanishes,1938,https://boxd.it/29ea,3.5
2018-07-10,Unaccompanied Minors,2006,https://boxd.it/1Hv8,2
2018-07-10,Wrong,2012,https://boxd.it/2V5K,3.5
2018-07-10,Eating Raoul,1982,https://boxd.it/1owc,4
2018-07-10,Red Beard,1965,https://boxd.it/251m,5
2018-07-11,The Graduate,1967,https://boxd.it/18Im,4.5
2018-07-11,10 Cloverfield Lane,2016,https://boxd.it/aZiu,4.5
2018-07-11,Butch Cassidy and the Sundance Kid,1969,https://boxd.it/29Vy,4
2018-07-13,Who Framed Roger Rabbit,1988,https://boxd.it/29ry,3.5
2018-07-13,James and the Giant Peach,1996,https://boxd.it/1W0O,3.5
2018-07-13,Monkeybone,2001,https://boxd.it/1yVm,2
2018-07-13,Coraline,2009,https://boxd.it/1NhQ,4.5
2018-07-14,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,4
2018-07-14,Sherlock Holmes,2009,https://boxd.it/1W2A,3
2018-07-14,Cloud Atlas,2012,https://boxd.it/2W60,4.5
2018-07-15,The Ten Commandments,2007,https://boxd.it/1AJM,1.5
2018-07-16,ParaNorman,2012,https://boxd.it/2FuY,3.5
2018-07-16,"Darkness, Light, Darkness",1989,https://boxd.it/oFc,4
2018-07-16,In the Mood for Love,2000,https://boxd.it/29tE,5
2018-07-16,Hiroshima Mon Amour,1959,https://boxd.it/22WY,3.5
2018-07-17,Battle of the Sexes,2017,https://boxd.it/cNxw,3
2018-07-17,Herbie Rides Again,1974,https://boxd.it/1VbG,2.5
2018-07-17,The Little Prince,1974,https://boxd.it/17TI,2.5
2018-07-17,The Producers,1967,https://boxd.it/1lMm,4
2018-07-17,The Producers,2005,https://boxd.it/1XzU,3.5
2018-07-18,Simon of the Desert,1965,https://boxd.it/1aXe,3.5
2018-07-18,Racing Stripes,2005,https://boxd.it/21Hy,1.5
2018-07-18,Dan in Real Life,2007,https://boxd.it/218y,2.5
2018-07-18,Stardust,2007,https://boxd.it/272w,2.5
2018-07-18,The Last Laugh,2016,https://boxd.it/bvbA,3.5
2018-07-18,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape,4.5
2018-07-18,Aladdin,1992,https://boxd.it/29yE,3.5
2018-07-18,The Last Mimzy,2007,https://boxd.it/2730,2
2018-07-19,The Money Pit,1986,https://boxd.it/1Wc6,2
2018-07-19,RV,2006,https://boxd.it/1YrW,1
2018-07-20,Black Narcissus,1947,https://boxd.it/1Kce,3.5
2018-07-20,His Girl Friday,1940,https://boxd.it/25M8,4.5
2018-07-21,After Earth,2013,https://boxd.it/2TSg,1
2018-07-21,The Player,1992,https://boxd.it/1WlM,4.5
2018-07-21,Sanjuro,1962,https://boxd.it/1TaQ,4
2018-07-22,The Tale,2018,https://boxd.it/cOkI,3.5
2018-07-22,Stray Dog,1949,https://boxd.it/1ltu,4
2018-07-22,I Live in Fear,1955,https://boxd.it/1BOo,4
2018-07-22,The Defiant Ones,1958,https://boxd.it/1TTQ,3.5
2018-07-22,Delicatessen,1991,https://boxd.it/29lK,3.5
2018-07-23,Samurai I: Musashi Miyamoto,1954,https://boxd.it/1jfg,3.5
2018-07-23,Samurai III: Duel at Ganryu Island,1956,https://boxd.it/1jeM,3
2018-07-24,Stalker,1979,https://boxd.it/28PO,4.5
2018-07-24,Rudolph the Red-Nosed Reindeer,1964,https://boxd.it/1Qis,3.5
2018-07-25,Orpheus,1950,https://boxd.it/247o,4.5
2018-07-25,Full Metal Jacket,1987,https://boxd.it/2a1Q,3.5
2018-07-25,Lolita,1962,https://boxd.it/29Ag,3.5
2018-07-26,Laura,1944,https://boxd.it/27Oq,2.5
2018-07-27,Whistling in the Dark,1941,https://boxd.it/3bwi,3
2018-07-27,High-Rise,2015,https://boxd.it/7tmo,2.5
2018-07-27,The BFG,2016,https://boxd.it/81cs,3
2018-07-27,Harakiri,1962,https://boxd.it/1NTU,5
2018-07-27,Samurai II: Duel at Ichijoji Temple,1955,https://boxd.it/1jf6,3.5
2018-07-27,Meet Dave,2008,https://boxd.it/1Uf8,1
2018-07-27,A Thousand Words,2012,https://boxd.it/2oBS,1.5
2018-07-27,The Shaggy Dog,2006,https://boxd.it/1XaK,1.5
2018-07-27,The Pacifier,2005,https://boxd.it/1Xhm,1
2018-07-27,Herbie Fully Loaded,2005,https://boxd.it/1TP0,2
2018-07-27,Nanny McPhee,2005,https://boxd.it/1Uek,2.5
2018-07-27,Daddy Day Care,2003,https://boxd.it/1VAw,1
2018-07-27,Hoodwinked!,2005,https://boxd.it/1UVS,2.5
2018-07-27,The Santa Clause 2,2002,https://boxd.it/1ZmI,2.5
2018-07-27,Aquamarine,2006,https://boxd.it/1OAE,2.5
2018-07-27,Just My Luck,2006,https://boxd.it/1XgS,2
2018-07-27,Hairspray,2007,https://boxd.it/261M,3.5
2018-07-27,Peter Pan,2003,https://boxd.it/1VQY,2.5
2018-07-27,The Lizzie McGuire Movie,2003,https://boxd.it/1GoA,1.5
2018-07-27,Dinosaur,2000,https://boxd.it/1VWi,2.5
2018-07-27,Home on the Range,2004,https://boxd.it/1PB4,2
2018-07-27,Christmas with the Kranks,2004,https://boxd.it/1PEW,1
2018-07-27,The Santa Clause 3: The Escape Clause,2006,https://boxd.it/1Psw,2
2018-07-27,Mulan II,2004,https://boxd.it/1ScG,2
2018-07-27,The Little Mermaid II: Return to the Sea,2000,https://boxd.it/1V88,2
2018-07-27,Rugrats in Paris: The Movie,2000,https://boxd.it/1KjO,2.5
2018-07-27,Are We There Yet?,2005,https://boxd.it/1Tms,2
2018-07-27,Arthur and the Invisibles,2006,https://boxd.it/1Xm2,2
2018-07-27,Eight Below,2006,https://boxd.it/1Zki,2
2018-07-27,Return to Never Land,2002,https://boxd.it/1JMA,2.5
2018-07-27,The Tigger Movie,2000,https://boxd.it/1LO4,3
2018-07-27,Lilo & Stitch 2: Stitch Has a Glitch,2005,https://boxd.it/1CXw,2.5
2018-07-27,Snow Dogs,2002,https://boxd.it/1SQQ,2
2018-07-27,Kronk's New Groove,2005,https://boxd.it/1Qd8,1
2018-07-27,Underdog,2007,https://boxd.it/21vi,1.5
2018-07-27,The Cheetah Girls,2003,https://boxd.it/1hkS,2
2018-07-27,The Wild,2006,https://boxd.it/1Xz6,1.5
2018-07-27,Barnyard,2006,https://boxd.it/1XyC,1.5
2018-07-27,Recess: School's Out,2001,https://boxd.it/1F9a,2.5
2018-07-27,Wizards of Waverly Place: The Movie,2009,https://boxd.it/1thQ,2
2018-07-27,The Jungle Book 2,2003,https://boxd.it/1NcQ,2.5
2018-07-27,Like Mike,2002,https://boxd.it/1Beq,1
2018-07-27,Valiant,2005,https://boxd.it/1OBM,2
2018-07-27,Tarzan II,2005,https://boxd.it/1LNU,2.5
2018-07-27,Brother Bear 2,2006,https://boxd.it/1Xji,2
2018-07-27,Life-Size,2000,https://boxd.it/19nu,2
2018-07-27,Piglet's Big Movie,2003,https://boxd.it/1PCc,3
2018-07-27,The Cheetah Girls 2,2006,https://boxd.it/17Ws,1.5
2018-07-27,Twitches,2005,https://boxd.it/1BPw,2
2018-07-27,Stitch! The Movie,2003,https://boxd.it/1LYo,2
2018-07-27,Wendy Wu: Homecoming Warrior,2006,https://boxd.it/d32,2
2018-07-27,Agent Cody Banks 2: Destination London,2004,https://boxd.it/1Jhi,1.5
2018-07-27,Are We Done Yet?,2007,https://boxd.it/1WUi,1.5
2018-07-27,Halloweentown High,2004,https://boxd.it/1dG6,2
2018-07-27,The Even Stevens Movie,2003,https://boxd.it/CPU,1.5
2018-07-27,Return to Halloweentown,2006,https://boxd.it/1e9i,2
2018-07-27,Minutemen,2008,https://boxd.it/1AG4,2
2018-07-27,Hoot,2006,https://boxd.it/1HfE,2
2018-07-27,College Road Trip,2008,https://boxd.it/1Q3C,1.5
2018-07-27,Kim Possible: So the Drama,2005,https://boxd.it/1CVU,2.5
2018-07-27,Bionicle: Mask of Light,2003,https://boxd.it/1FhS,1
2018-07-27,Bionicle 2: Legends of Metru Nui,2004,https://boxd.it/1C0a,1
2018-07-27,Jonah: A VeggieTales Movie,2002,https://boxd.it/1MFM,2.5
2018-07-27,Stuart Little 3: Call of the Wild,2005,https://boxd.it/1lO8,2
2018-07-27,Teacher's Pet,2004,https://boxd.it/1ys0,2.5
2018-07-27,Good Boy!,2003,https://boxd.it/1Bpy,1
2018-07-27,Hatching Pete,2009,https://boxd.it/ykI,1
2018-07-27,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,https://boxd.it/1M5a,2
2018-07-27,Mutant Pumpkins from Outer Space,2009,https://boxd.it/vhQ,2
2018-07-27,Fly Me to the Moon,2008,https://boxd.it/1P2S,0.5
2018-07-27,Casper's Haunted Christmas,2000,https://boxd.it/22vy,2
2018-07-28,The Shawshank Redemption,1994,https://boxd.it/2aHi,4.5
2018-07-30,Reservoir Dogs,1992,https://boxd.it/2agc,4
2018-07-30,Cabaret,1972,https://boxd.it/1Vpe,3
2018-07-31,Mishima: A Life in Four Chapters,1985,https://boxd.it/1sBA,4.5
2018-08-01,The Scorpion King,2002,https://boxd.it/1YWA,1.5
2018-08-01,Mission: Impossible,1996,https://boxd.it/29d2,4
2018-08-01,Paths of Glory,1957,https://boxd.it/29b6,4.5
2018-08-03,Picnic at Hanging Rock,1975,https://boxd.it/1UQe,4.5
2018-08-03,Mission: Impossible - Fallout,2018,https://boxd.it/bSVc,3.5
2018-08-04,The Man in the Iron Mask,1998,https://boxd.it/1YZO,2
2018-08-04,Uncle Boonmee Who Can Recall His Past Lives,2010,https://boxd.it/168Q,2
2018-08-04,The Square,2017,https://boxd.it/e5YW,3
2018-08-06,Ice Princess,2005,https://boxd.it/1QjA,2
2018-08-06,Shrek the Halls,2007,https://boxd.it/1QgG,2
2018-08-06,Ace Ventura: When Nature Calls,1995,https://boxd.it/1Z66,2
2018-08-06,Lady and the Tramp II: Scamp's Adventure,2001,https://boxd.it/1Hgi,2
2018-08-06,Halloweentown II: Kalabar's Revenge,2001,https://boxd.it/1e98,2
2018-08-06,What Ever Happened to Baby Jane?,1962,https://boxd.it/1WJE,2.5
2018-08-07,The Wicker Man,1973,https://boxd.it/1KnG,4.5
2018-08-07,The Umbrellas of Cherbourg,1964,https://boxd.it/22fK,3.5
2018-08-07,The Mad Magician,1954,https://boxd.it/1pL8,3
2018-08-07,Fed Up,2014,https://boxd.it/7lcq,3
2018-08-08,Falling Down,1993,https://boxd.it/194M,0.5
2018-08-08,Atlas Shrugged: Part I,2011,https://boxd.it/ogm,0.5
2018-08-08,Batman Forever,1995,https://boxd.it/2ara,2
2018-08-09,"The Cook, the Thief, His Wife & Her Lover",1989,https://boxd.it/20VO,4
2018-08-09,Before Sunrise,1995,https://boxd.it/2bcU,5
2018-08-10,Ready Player One,2018,https://boxd.it/aZes,2.5
2018-08-11,The Rules of the Game,1939,https://boxd.it/29Es,4
2018-08-11,Knight and Day,2010,https://boxd.it/17po,2.5
2018-08-13,"Hail, Caesar!",2016,https://boxd.it/881G,3.5
2018-08-13,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,3.5
2018-08-13,Do the Right Thing,1989,https://boxd.it/29gA,5
2018-08-14,Scooby-Doo! and the Cyber Chase,2001,https://boxd.it/1LTy,2.5
2018-08-14,"Mickey, Donald, Goofy: The Three Musketeers",2004,https://boxd.it/1BZc,2.5
2018-08-14,BlacKkKlansman,2018,https://boxd.it/hxL8,4
2018-08-16,This Boy's Life,1993,https://boxd.it/20yg,3.5
2018-08-17,"Aguirre, the Wrath of God",1972,https://boxd.it/27Fe,4.5
2018-08-17,Inside Llewyn Davis,2013,https://boxd.it/34Ro,5
2018-08-17,The Breakfast Club,1985,https://boxd.it/27q4,3.5
2018-08-18,Fargo,1996,https://boxd.it/2aHM,3.5
2018-08-19,Meantime,1983,https://boxd.it/loW,2.5
2018-08-19,Lost in Translation,2003,https://boxd.it/2b0E,3
2018-08-19,Barbie as Rapunzel,2002,https://boxd.it/1MZW,2
2018-08-19,The Master of Disguise,2002,https://boxd.it/1Pai,2.5
2018-08-19,Bottle,2011,https://boxd.it/5yU2,4
2018-08-20,Deep Impact,1998,https://boxd.it/1ZYM,2.5
2018-08-23,My American Uncle,1980,https://boxd.it/13qC,4.5
2018-08-23,The Bad Sleep Well,1960,https://boxd.it/1iLA,4
2018-08-25,The Shaggy Dog,1959,https://boxd.it/1Lay,3
2018-08-27,Babo 73,1964,https://boxd.it/3LJW,2.5
2018-08-27,Night and Fog,1955,https://boxd.it/29A6,5
2018-08-27,Antoine and Colette,1962,https://boxd.it/2aKQ,3.5
2018-08-28,The Skeleton Key,2005,https://boxd.it/1XxE,3
2018-08-28,Blood Simple,1984,https://boxd.it/1U16,4
2018-08-30,Rogue One: A Star Wars Story,2016,https://boxd.it/aPvy,1.5
2018-08-30,(500) Days of Summer,2009,https://boxd.it/1EmM,3
2018-09-02,Watership Down,1978,https://boxd.it/1SYg,4
2018-09-03,L'Argent,1983,https://boxd.it/XIg,4
2018-09-04,The Big Sleep,1946,https://boxd.it/29iQ,3.5
2018-09-04,Shoot the Piano Player,1960,https://boxd.it/285w,3.5
2018-09-05,Time After Time,1979,https://boxd.it/1x4w,3.5
2018-09-08,Inherent Vice,2014,https://boxd.it/5hla,4
2018-09-11,Roman Holiday,1953,https://boxd.it/29zW,4
2018-09-13,The Fountain,2006,https://boxd.it/28RU,3.5
2018-09-14,Dersu Uzala,1975,https://boxd.it/1XRO,3
2018-09-16,Yi Yi,2000,https://boxd.it/1vCw,4.5
2018-09-17,Unbroken,2014,https://boxd.it/6IaA,3
2018-09-22,Short Circuit 2,1988,https://boxd.it/1SEA,3
2018-09-22,Ben-Hur,1959,https://boxd.it/29RQ,3.5
2018-09-22,They,2002,https://boxd.it/1KZg,1.5
2018-09-25,R.I.P.D.,2013,https://boxd.it/FQQ,1
2018-09-29,Blue Hawaii,1961,https://boxd.it/1Hka,2.5
2018-10-01,The End of the Tour,2015,https://boxd.it/7jIE,4
2018-10-01,The Butterfly Effect,2004,https://boxd.it/27M0,2
2018-10-05,The Nutty Professor,1963,https://boxd.it/1H9Q,3
2018-10-05,Scary Godmother: Halloween Spooktakular,2003,https://boxd.it/Ia4,2
2018-10-05,Hereditary,2018,https://boxd.it/hNVe,4
2018-10-08,"Je T'Aime, Je T'Aime",1968,https://boxd.it/23P0,3
2018-10-10,Going Clear: Scientology and the Prison of Belief,2015,https://boxd.it/ahPO,4
2018-10-20,John Adams,2008,https://boxd.it/3VKK,4
2018-10-21,Miller's Crossing,1990,https://boxd.it/2avG,3.5
2018-10-24,Bad News Bears,2005,https://boxd.it/1QnW,2.5
2018-10-25,Jobs,2013,https://boxd.it/3RcY,2
2018-10-28,A Brief History of Time,1991,https://boxd.it/28VC,3.5
2018-10-28,Man on Wire,2008,https://boxd.it/1ORK,3.5
2018-10-28,Billy Liar,1963,https://boxd.it/1tGQ,2.5
2018-10-30,Pather Panchali,1955,https://boxd.it/22yC,4.5
2018-11-06,Aparajito,1956,https://boxd.it/29kW,4
2018-11-08,13th,2016,https://boxd.it/elNg,4
2018-11-10,mid90s,2018,https://boxd.it/fxIa,3.5
2018-11-10,Despicable Me,2010,https://boxd.it/1DD8,2.5
2018-11-10,Moonlight,2016,https://boxd.it/d6bE,4
2018-11-11,Brokeback Mountain,2005,https://boxd.it/2b2q,4
2018-11-12,Pacific Rim,2013,https://boxd.it/2cB2,3
2018-11-12,Good Will Hunting,1997,https://boxd.it/2ahY,3.5
2018-11-12,Equinox Flower,1958,https://boxd.it/2lkY,4
2018-11-12,Jules and Jim,1962,https://boxd.it/28rM,3.5
2018-11-13,The Playboys,1992,https://boxd.it/Yz0,2.5
2018-11-13,The Crucible,1996,https://boxd.it/1Dji,3
2018-11-13,Good Morning,1959,https://boxd.it/2lkk,3.5
2018-11-13,Apur Sansar,1959,https://boxd.it/29l6,4.5
2018-11-16,The Candidate,1972,https://boxd.it/1Bvc,4
2018-11-18,The Ballad of Buster Scruggs,2018,https://boxd.it/jB2q,4
2018-11-23,The Other Guys,2010,https://boxd.it/1rtq,3
2018-11-23,Step Brothers,2008,https://boxd.it/1SsE,2.5
2018-11-23,Lady and the Tramp,1955,https://boxd.it/1Wv8,3.5
2018-11-24,Dr. No,1962,https://boxd.it/29UU,3
2018-11-24,Taken,2008,https://boxd.it/1ZXa,2.5
2018-11-24,And Everything Is Going Fine,2010,https://boxd.it/CSk,3.5
2018-11-24,The Seventh Continent,1989,https://boxd.it/1gB4,2.5
2018-11-25,The Man Who Wasn't There,2001,https://boxd.it/1Vqc,4
2018-11-25,The Big Lebowski,1998,https://boxd.it/2b6C,4.5
2018-11-26,Schindler's List,1993,https://boxd.it/2aq2,4.5
2018-11-26,Blade Runner 2049,2017,https://boxd.it/b8wK,4
2018-11-27,The Descendants,2011,https://boxd.it/4Ba,3.5
2018-11-30,Songs from the Second Floor,2000,https://boxd.it/1eoM,4.5
2018-11-30,"You, the Living",2007,https://boxd.it/22xO,3.5
2018-12-02,Manhattan,1979,https://boxd.it/29Na,4
2018-12-03,Jay and Silent Bob Strike Back,2001,https://boxd.it/26ZM,2
2018-12-03,Jane,2017,https://boxd.it/gStC,3.5
2018-12-03,Wreck-It Ralph,2012,https://boxd.it/2TTS,3
2018-12-08,Monster,2005,https://boxd.it/7Og2,3.5
2018-12-09,Colossal,2016,https://boxd.it/biZi,2.5
2018-12-09,Sorry to Bother You,2018,https://boxd.it/f21E,3.5
2018-12-15,Punch-Drunk Love,2002,https://boxd.it/20E4,4
2018-12-16,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3
2018-12-17,The Prestige,2006,https://boxd.it/293w,4
2018-12-18,Rififi,1955,https://boxd.it/29f8,4.5
2018-12-18,Roma,2018,https://boxd.it/f69M,4.5
2018-12-18,Meet the Parents,2000,https://boxd.it/28vE,2.5
2018-12-18,The Campaign,2012,https://boxd.it/2Hz2,2.5
2018-12-18,Everybody Sing,1938,https://boxd.it/V94,2.5
2018-12-19,Trainspotting,1996,https://boxd.it/29XY,3
2018-12-19,Akira,1988,https://boxd.it/2b1i,4.5
2018-12-22,Lenny,1974,https://boxd.it/1sym,5
2018-12-22,8½,1963,https://boxd.it/2aqm,4.5
2018-12-22,The Favourite,2018,https://boxd.it/d2hI,4.5
2018-12-23,The Abyss,1989,https://boxd.it/26mK,3.5
2018-12-23,Aliens,1986,https://boxd.it/29PA,3.5
2018-12-24,The Wages of Fear,1953,https://boxd.it/2aSK,4.5
2018-12-25,The Green Inferno,2013,https://boxd.it/5hE2,0.5
2018-12-25,Touch of Evil,1958,https://boxd.it/28II,3.5
2018-12-25,It's a Wonderful Life,1946,https://boxd.it/28xA,4.5
2018-12-26,The Stranger,1946,https://boxd.it/1DP4,3
2018-12-29,Talk Radio,1988,https://boxd.it/1X0K,4.5
2018-12-29,The Gospel According to St. Matthew,1964,https://boxd.it/1y7c,3.5
2018-12-30,Shoplifters,2018,https://boxd.it/ifY6,4.5
2019-01-04,50 First Dates,2004,https://boxd.it/285c,2.5
2019-01-04,Happy Gilmore,1996,https://boxd.it/1Yey,2.5
2019-01-04,Anger Management,2003,https://boxd.it/1YvO,2
2019-01-04,The Waterboy,1998,https://boxd.it/1VHi,2
2019-01-07,Primal Fear,1996,https://boxd.it/28ws,3
2019-01-13,Children of Men,2006,https://boxd.it/1Y2i,5
2019-01-14,Lone Survivor,2013,https://boxd.it/5Qj4,2.5
2019-01-14,Suicide Squad,2016,https://boxd.it/9row,2
2019-01-14,Silver Linings Playbook,2012,https://boxd.it/2TTo,3
2019-01-14,The Sorcerer's Apprentice,2010,https://boxd.it/1sGg,2
2019-01-14,Signs,2002,https://boxd.it/26t2,3.5
2019-01-17,Odd Man Out,1947,https://boxd.it/Uq4,3.5
2019-01-17,The Long Goodbye,1973,https://boxd.it/281O,3
2019-01-17,Brazil,1985,https://boxd.it/2be2,4
2019-01-18,Notorious,1946,https://boxd.it/2aDK,4
2019-01-19,Gilda,1946,https://boxd.it/251G,3.5
2019-01-20,Filmworker,2017,https://boxd.it/gmoq,4
2019-01-22,Andrei Rublev,1966,https://boxd.it/29lg,4.5
2019-01-23,Hour of the Wolf,1968,https://boxd.it/1H9G,3
2019-01-24,Mud,2012,https://boxd.it/3wPA,3
2019-01-26,An Autumn Afternoon,1962,https://boxd.it/CUU,4
2019-01-31,Waltz with Bashir,2008,https://boxd.it/1ZFA,4.5
2019-02-03,Fantastic Planet,1973,https://boxd.it/1KnQ,4
2019-02-03,The Land Before Time,1988,https://boxd.it/1Sr2,3.5
2019-02-04,Blood Diamond,2006,https://boxd.it/28Tm,3
2019-02-09,Independence Day,1996,https://boxd.it/2a1w,2
2019-02-10,No Country for Old Men,2007,https://boxd.it/21ew,4.5
2019-02-11,Ex Machina,2014,https://boxd.it/7T2k,4
2019-02-12,Twelve Monkeys,1995,https://boxd.it/2beQ,4
2019-02-13,Time Bandits,1981,https://boxd.it/19KI,3
2019-02-13,Best of Enemies,2015,https://boxd.it/aktG,4
2019-02-18,Bernie,2011,https://boxd.it/3eWe,3.5
2019-02-18,Mama,2013,https://boxd.it/4i9s,2.5
2019-02-24,Cold War,2018,https://boxd.it/fEoc,4
2019-02-25,In the Heat of the Night,1967,https://boxd.it/1VLY,3.5
2019-02-28,The Other Side of the Wind,2018,https://boxd.it/9w5Y,5
2019-03-01,They'll Love Me When I'm Dead,2018,https://boxd.it/jB6M,3.5
2019-03-04,I'm Still Here,2010,https://boxd.it/TcK,3.5
2019-03-06,A Brighter Summer Day,1991,https://boxd.it/1Luy,4.5
2019-03-06,Lola Montès,1955,https://boxd.it/1bzi,4
2019-03-06,It's Kind of a Funny Story,2010,https://boxd.it/Tfa,2.5
2019-03-10,The Sweet Hereafter,1997,https://boxd.it/1WNm,3
2019-03-10,This Is It,2009,https://boxd.it/1PRw,3.5
2019-03-13,Thoroughbreds,2017,https://boxd.it/dVHQ,4
2019-03-16,Salesman,1969,https://boxd.it/1rWC,4
2019-03-17,Suspiria,2018,https://boxd.it/cioI,4
2019-03-17,Make Mine Music,1946,https://boxd.it/1DEg,3
2019-03-21,Abacus: Small Enough to Jail,2016,https://boxd.it/etNI,4
2019-03-21,The Inventor: Out for Blood in Silicon Valley,2019,https://boxd.it/kLa2,4
2019-03-21,Enemy,2013,https://boxd.it/5xtO,3.5
2019-03-22,Detour,1945,https://boxd.it/1DB2,4.5
2019-03-24,L'Avventura,1960,https://boxd.it/23hs,2
2019-03-24,Pulp Fiction,1994,https://boxd.it/29Pq,4.5
2019-03-25,The Mask,1994,https://boxd.it/29rS,3
